2021-07-06 13:52:29,026 [http-nio-8888-exec-10] INFO  com.example.Aop.AopConfig 30 - 方法开始调用前
2021-07-06 16:23:42,853 [main] WARN  s.d.s.r.o.OperationImplicitParameterReader 170 - Unable to interpret the implicit parameter configuration with dataType: Long, dataTypeClass: class java.lang.Void
2021-07-06 16:23:42,853 [main] WARN  s.d.s.r.o.OperationImplicitParameterReader 170 - Unable to interpret the implicit parameter configuration with dataType: String, dataTypeClass: class java.lang.Void
2021-07-06 16:23:42,854 [main] WARN  s.d.s.r.o.OperationImplicitParameterReader 170 - Unable to interpret the implicit parameter configuration with dataType: Long, dataTypeClass: class java.lang.Void
2021-07-06 16:23:42,879 [main] INFO  com.example.MybatisplusApplication 61 - Started MybatisplusApplication in 4.289 seconds (JVM running for 5.435)
2021-07-06 16:23:48,903 [http-nio-8888-exec-1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] 173 - Initializing Spring DispatcherServlet 'dispatcherServlet'
2021-07-06 16:23:48,904 [http-nio-8888-exec-1] INFO  o.s.web.servlet.DispatcherServlet 525 - Initializing Servlet 'dispatcherServlet'
2021-07-06 16:23:48,905 [http-nio-8888-exec-1] INFO  o.s.web.servlet.DispatcherServlet 547 - Completed initialization in 1 ms
2021-07-06 16:23:48,928 [http-nio-8888-exec-1] INFO  com.example.Aop.AopConfig 30 - 方法开始调用前
2021-07-06 16:23:48,967 [http-nio-8888-exec-1] ERROR c.e.P.GlobalExceptionHandler 33 - 抛出自定义异常:[傻逼],请求地址：[http://localhost:8888/user/findAll],请求参数：[{"pageNum":["1"],"pageSize":["10"]}]
2021-07-06 17:38:02,539 [main] INFO  com.example.MybatisplusApplication 55 - Starting MybatisplusApplication using Java 1.8.0_131 on WINDOWS-210RL8L with PID 15940 (D:\ideaworkspec\mybatisplus\target\classes started by ADMIN in D:\ideaworkspec\mybatisplus)
2021-07-06 17:38:02,542 [main] INFO  com.example.MybatisplusApplication 659 - No active profile set, falling back to default profiles: default
2021-07-06 17:38:03,636 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate 262 - Multiple Spring Data modules found, entering strict repository configuration mode!
2021-07-06 17:38:03,638 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate 132 - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2021-07-06 17:38:03,660 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate 201 - Finished Spring Data repository scanning in 9 ms. Found 0 Redis repository interfaces.
2021-07-06 17:38:03,771 [main] WARN  o.m.s.mapper.ClassPathMapperScanner 44 - Skipping MapperFactoryBean with name 'userMapper' and 'com.example.mapper.UserMapper' mapperInterface. Bean already defined with the same name!
2021-07-06 17:38:03,772 [main] WARN  o.m.s.mapper.ClassPathMapperScanner 44 - No MyBatis mapper was found in '[com.example]' package. Please check your configuration.
2021-07-06 17:38:04,322 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer 108 - Tomcat initialized with port(s): 8888 (http)
2021-07-06 17:38:04,329 [main] INFO  o.a.coyote.http11.Http11NioProtocol 173 - Initializing ProtocolHandler ["http-nio-8888"]
2021-07-06 17:38:04,329 [main] INFO  o.a.catalina.core.StandardService 173 - Starting service [Tomcat]
2021-07-06 17:38:04,329 [main] INFO  o.a.catalina.core.StandardEngine 173 - Starting Servlet engine: [Apache Tomcat/9.0.48]
2021-07-06 17:38:04,446 [main] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] 173 - Initializing Spring embedded WebApplicationContext
2021-07-06 17:38:04,446 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext 290 - Root WebApplicationContext: initialization completed in 1854 ms
2021-07-06 17:38:06,412 [main] INFO  o.a.coyote.http11.Http11NioProtocol 173 - Starting ProtocolHandler ["http-nio-8888"]
2021-07-06 17:38:06,428 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer 220 - Tomcat started on port(s): 8888 (http) with context path ''
2021-07-06 17:38:06,548 [main] WARN  s.d.s.r.o.OperationImplicitParameterReader 170 - Unable to interpret the implicit parameter configuration with dataType: Long, dataTypeClass: class java.lang.Void
2021-07-06 17:38:06,572 [main] WARN  s.d.s.r.o.OperationImplicitParameterReader 170 - Unable to interpret the implicit parameter configuration with dataType: Integer, dataTypeClass: class java.lang.Void
2021-07-06 17:38:06,573 [main] WARN  s.d.s.r.o.OperationImplicitParameterReader 170 - Unable to interpret the implicit parameter configuration with dataType: Integer, dataTypeClass: class java.lang.Void
2021-07-06 17:38:06,577 [main] WARN  s.d.s.r.o.OperationImplicitParameterReader 170 - Unable to interpret the implicit parameter configuration with dataType: Long, dataTypeClass: class java.lang.Void
2021-07-06 17:38:06,589 [main] WARN  s.d.s.r.o.OperationImplicitParameterReader 170 - Unable to interpret the implicit parameter configuration with dataType: Long, dataTypeClass: class java.lang.Void
2021-07-06 17:38:06,590 [main] WARN  s.d.s.r.o.OperationImplicitParameterReader 170 - Unable to interpret the implicit parameter configuration with dataType: String, dataTypeClass: class java.lang.Void
2021-07-06 17:38:06,590 [main] WARN  s.d.s.r.o.OperationImplicitParameterReader 170 - Unable to interpret the implicit parameter configuration with dataType: Long, dataTypeClass: class java.lang.Void
2021-07-06 17:38:06,595 [main] WARN  s.d.s.r.o.OperationImplicitParameterReader 170 - Unable to interpret the implicit parameter configuration with dataType: Long, dataTypeClass: class java.lang.Void
2021-07-06 17:38:06,595 [main] WARN  s.d.s.r.o.OperationImplicitParameterReader 170 - Unable to interpret the implicit parameter configuration with dataType: String, dataTypeClass: class java.lang.Void
2021-07-06 17:38:06,596 [main] WARN  s.d.s.r.o.OperationImplicitParameterReader 170 - Unable to interpret the implicit parameter configuration with dataType: Long, dataTypeClass: class java.lang.Void
2021-07-06 17:38:06,630 [main] WARN  s.d.s.r.o.OperationImplicitParameterReader 170 - Unable to interpret the implicit parameter configuration with dataType: Long, dataTypeClass: class java.lang.Void
2021-07-06 17:38:06,634 [main] WARN  s.d.s.r.o.OperationImplicitParameterReader 170 - Unable to interpret the implicit parameter configuration with dataType: Integer, dataTypeClass: class java.lang.Void
2021-07-06 17:38:06,634 [main] WARN  s.d.s.r.o.OperationImplicitParameterReader 170 - Unable to interpret the implicit parameter configuration with dataType: Integer, dataTypeClass: class java.lang.Void
2021-07-06 17:38:06,639 [main] WARN  s.d.s.r.o.OperationImplicitParameterReader 170 - Unable to interpret the implicit parameter configuration with dataType: Long, dataTypeClass: class java.lang.Void
2021-07-06 17:38:06,644 [main] WARN  s.d.s.r.o.OperationImplicitParameterReader 170 - Unable to interpret the implicit parameter configuration with dataType: Long, dataTypeClass: class java.lang.Void
2021-07-06 17:38:06,644 [main] WARN  s.d.s.r.o.OperationImplicitParameterReader 170 - Unable to interpret the implicit parameter configuration with dataType: String, dataTypeClass: class java.lang.Void
2021-07-06 17:38:06,645 [main] WARN  s.d.s.r.o.OperationImplicitParameterReader 170 - Unable to interpret the implicit parameter configuration with dataType: Long, dataTypeClass: class java.lang.Void
2021-07-06 17:38:06,648 [main] WARN  s.d.s.r.o.OperationImplicitParameterReader 170 - Unable to interpret the implicit parameter configuration with dataType: Long, dataTypeClass: class java.lang.Void
2021-07-06 17:38:06,649 [main] WARN  s.d.s.r.o.OperationImplicitParameterReader 170 - Unable to interpret the implicit parameter configuration with dataType: String, dataTypeClass: class java.lang.Void
2021-07-06 17:38:06,650 [main] WARN  s.d.s.r.o.OperationImplicitParameterReader 170 - Unable to interpret the implicit parameter configuration with dataType: Long, dataTypeClass: class java.lang.Void
2021-07-06 17:38:06,663 [main] INFO  com.example.MybatisplusApplication 61 - Started MybatisplusApplication in 4.738 seconds (JVM running for 6.271)
2021-07-06 17:38:11,465 [http-nio-8888-exec-1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] 173 - Initializing Spring DispatcherServlet 'dispatcherServlet'
2021-07-06 17:38:11,466 [http-nio-8888-exec-1] INFO  o.s.web.servlet.DispatcherServlet 525 - Initializing Servlet 'dispatcherServlet'
2021-07-06 17:38:11,468 [http-nio-8888-exec-1] INFO  o.s.web.servlet.DispatcherServlet 547 - Completed initialization in 2 ms
2021-07-06 17:40:29,823 [main] INFO  com.example.MybatisplusApplication 55 - Starting MybatisplusApplication using Java 1.8.0_131 on WINDOWS-210RL8L with PID 22940 (D:\ideaworkspec\mybatisplus\target\classes started by ADMIN in D:\ideaworkspec\mybatisplus)
2021-07-06 17:40:29,825 [main] INFO  com.example.MybatisplusApplication 659 - No active profile set, falling back to default profiles: default
2021-07-06 17:40:31,006 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate 262 - Multiple Spring Data modules found, entering strict repository configuration mode!
2021-07-06 17:40:31,008 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate 132 - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2021-07-06 17:40:31,034 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate 201 - Finished Spring Data repository scanning in 11 ms. Found 0 Redis repository interfaces.
2021-07-06 17:40:31,179 [main] WARN  o.m.s.mapper.ClassPathMapperScanner 44 - Skipping MapperFactoryBean with name 'userMapper' and 'com.example.mapper.UserMapper' mapperInterface. Bean already defined with the same name!
2021-07-06 17:40:31,179 [main] WARN  o.m.s.mapper.ClassPathMapperScanner 44 - No MyBatis mapper was found in '[com.example]' package. Please check your configuration.
2021-07-06 17:40:31,705 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer 108 - Tomcat initialized with port(s): 8888 (http)
2021-07-06 17:40:31,713 [main] INFO  o.a.coyote.http11.Http11NioProtocol 173 - Initializing ProtocolHandler ["http-nio-8888"]
2021-07-06 17:40:31,714 [main] INFO  o.a.catalina.core.StandardService 173 - Starting service [Tomcat]
2021-07-06 17:40:31,714 [main] INFO  o.a.catalina.core.StandardEngine 173 - Starting Servlet engine: [Apache Tomcat/9.0.48]
2021-07-06 17:40:31,860 [main] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] 173 - Initializing Spring embedded WebApplicationContext
2021-07-06 17:40:31,860 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext 290 - Root WebApplicationContext: initialization completed in 1989 ms
2021-07-06 17:40:33,761 [main] INFO  o.a.coyote.http11.Http11NioProtocol 173 - Starting ProtocolHandler ["http-nio-8888"]
2021-07-06 17:40:33,776 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer 220 - Tomcat started on port(s): 8888 (http) with context path ''
2021-07-06 17:40:33,906 [main] WARN  s.d.s.r.o.OperationImplicitParameterReader 170 - Unable to interpret the implicit parameter configuration with dataType: Long, dataTypeClass: class java.lang.Void
2021-07-06 17:40:33,930 [main] WARN  s.d.s.r.o.OperationImplicitParameterReader 170 - Unable to interpret the implicit parameter configuration with dataType: Integer, dataTypeClass: class java.lang.Void
2021-07-06 17:40:33,931 [main] WARN  s.d.s.r.o.OperationImplicitParameterReader 170 - Unable to interpret the implicit parameter configuration with dataType: Integer, dataTypeClass: class java.lang.Void
2021-07-06 17:40:33,935 [main] WARN  s.d.s.r.o.OperationImplicitParameterReader 170 - Unable to interpret the implicit parameter configuration with dataType: Long, dataTypeClass: class java.lang.Void
2021-07-06 17:40:33,948 [main] WARN  s.d.s.r.o.OperationImplicitParameterReader 170 - Unable to interpret the implicit parameter configuration with dataType: Long, dataTypeClass: class java.lang.Void
2021-07-06 17:40:33,948 [main] WARN  s.d.s.r.o.OperationImplicitParameterReader 170 - Unable to interpret the implicit parameter configuration with dataType: String, dataTypeClass: class java.lang.Void
2021-07-06 17:40:33,949 [main] WARN  s.d.s.r.o.OperationImplicitParameterReader 170 - Unable to interpret the implicit parameter configuration with dataType: Long, dataTypeClass: class java.lang.Void
2021-07-06 17:40:33,953 [main] WARN  s.d.s.r.o.OperationImplicitParameterReader 170 - Unable to interpret the implicit parameter configuration with dataType: Long, dataTypeClass: class java.lang.Void
2021-07-06 17:40:33,953 [main] WARN  s.d.s.r.o.OperationImplicitParameterReader 170 - Unable to interpret the implicit parameter configuration with dataType: String, dataTypeClass: class java.lang.Void
2021-07-06 17:40:33,954 [main] WARN  s.d.s.r.o.OperationImplicitParameterReader 170 - Unable to interpret the implicit parameter configuration with dataType: Long, dataTypeClass: class java.lang.Void
2021-07-06 17:40:33,973 [main] INFO  com.example.MybatisplusApplication 61 - Started MybatisplusApplication in 4.685 seconds (JVM running for 5.951)
2021-07-06 17:41:02,056 [http-nio-8888-exec-1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] 173 - Initializing Spring DispatcherServlet 'dispatcherServlet'
2021-07-06 17:41:02,056 [http-nio-8888-exec-1] INFO  o.s.web.servlet.DispatcherServlet 525 - Initializing Servlet 'dispatcherServlet'
2021-07-06 17:41:02,059 [http-nio-8888-exec-1] INFO  o.s.web.servlet.DispatcherServlet 547 - Completed initialization in 2 ms
2021-07-06 17:42:07,056 [http-nio-8888-exec-9] INFO  com.zaxxer.hikari.HikariDataSource 110 - HikariPool-1 - Starting...
2021-07-06 17:42:07,163 [http-nio-8888-exec-9] INFO  com.zaxxer.hikari.HikariDataSource 123 - HikariPool-1 - Start completed.
2021-07-06 17:44:04,216 [main] INFO  com.example.MybatisplusApplication 55 - Starting MybatisplusApplication using Java 1.8.0_131 on WINDOWS-210RL8L with PID 13388 (D:\ideaworkspec\mybatisplus\target\classes started by ADMIN in D:\ideaworkspec\mybatisplus)
2021-07-06 17:44:04,219 [main] INFO  com.example.MybatisplusApplication 659 - No active profile set, falling back to default profiles: default
2021-07-06 17:44:05,232 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate 262 - Multiple Spring Data modules found, entering strict repository configuration mode!
2021-07-06 17:44:05,234 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate 132 - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2021-07-06 17:44:05,262 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate 201 - Finished Spring Data repository scanning in 10 ms. Found 0 Redis repository interfaces.
2021-07-06 17:44:05,369 [main] WARN  o.m.s.mapper.ClassPathMapperScanner 44 - Skipping MapperFactoryBean with name 'userMapper' and 'com.example.mapper.UserMapper' mapperInterface. Bean already defined with the same name!
2021-07-06 17:44:05,370 [main] WARN  o.m.s.mapper.ClassPathMapperScanner 44 - No MyBatis mapper was found in '[com.example]' package. Please check your configuration.
2021-07-06 17:44:05,901 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer 108 - Tomcat initialized with port(s): 8888 (http)
2021-07-06 17:44:05,908 [main] INFO  o.a.coyote.http11.Http11NioProtocol 173 - Initializing ProtocolHandler ["http-nio-8888"]
2021-07-06 17:44:05,909 [main] INFO  o.a.catalina.core.StandardService 173 - Starting service [Tomcat]
2021-07-06 17:44:05,909 [main] INFO  o.a.catalina.core.StandardEngine 173 - Starting Servlet engine: [Apache Tomcat/9.0.48]
2021-07-06 17:44:06,055 [main] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] 173 - Initializing Spring embedded WebApplicationContext
2021-07-06 17:44:06,055 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext 290 - Root WebApplicationContext: initialization completed in 1794 ms
2021-07-06 17:44:07,938 [main] INFO  o.a.coyote.http11.Http11NioProtocol 173 - Starting ProtocolHandler ["http-nio-8888"]
2021-07-06 17:44:07,955 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer 220 - Tomcat started on port(s): 8888 (http) with context path ''
2021-07-06 17:44:08,087 [main] WARN  s.d.s.r.o.OperationImplicitParameterReader 170 - Unable to interpret the implicit parameter configuration with dataType: Long, dataTypeClass: class java.lang.Void
2021-07-06 17:44:08,112 [main] WARN  s.d.s.r.o.OperationImplicitParameterReader 170 - Unable to interpret the implicit parameter configuration with dataType: Integer, dataTypeClass: class java.lang.Void
2021-07-06 17:44:08,113 [main] WARN  s.d.s.r.o.OperationImplicitParameterReader 170 - Unable to interpret the implicit parameter configuration with dataType: Integer, dataTypeClass: class java.lang.Void
2021-07-06 17:44:08,116 [main] WARN  s.d.s.r.o.OperationImplicitParameterReader 170 - Unable to interpret the implicit parameter configuration with dataType: Long, dataTypeClass: class java.lang.Void
2021-07-06 17:44:08,129 [main] WARN  s.d.s.r.o.OperationImplicitParameterReader 170 - Unable to interpret the implicit parameter configuration with dataType: Long, dataTypeClass: class java.lang.Void
2021-07-06 17:44:08,129 [main] WARN  s.d.s.r.o.OperationImplicitParameterReader 170 - Unable to interpret the implicit parameter configuration with dataType: String, dataTypeClass: class java.lang.Void
2021-07-06 17:44:08,130 [main] WARN  s.d.s.r.o.OperationImplicitParameterReader 170 - Unable to interpret the implicit parameter configuration with dataType: Long, dataTypeClass: class java.lang.Void
2021-07-06 17:44:08,133 [main] WARN  s.d.s.r.o.OperationImplicitParameterReader 170 - Unable to interpret the implicit parameter configuration with dataType: Long, dataTypeClass: class java.lang.Void
2021-07-06 17:44:08,134 [main] WARN  s.d.s.r.o.OperationImplicitParameterReader 170 - Unable to interpret the implicit parameter configuration with dataType: String, dataTypeClass: class java.lang.Void
2021-07-06 17:44:08,134 [main] WARN  s.d.s.r.o.OperationImplicitParameterReader 170 - Unable to interpret the implicit parameter configuration with dataType: Long, dataTypeClass: class java.lang.Void
2021-07-06 17:44:08,154 [main] INFO  com.example.MybatisplusApplication 61 - Started MybatisplusApplication in 4.394 seconds (JVM running for 5.62)
2021-07-06 17:44:15,228 [http-nio-8888-exec-1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] 173 - Initializing Spring DispatcherServlet 'dispatcherServlet'
2021-07-06 17:44:15,228 [http-nio-8888-exec-1] INFO  o.s.web.servlet.DispatcherServlet 525 - Initializing Servlet 'dispatcherServlet'
2021-07-06 17:44:15,230 [http-nio-8888-exec-1] INFO  o.s.web.servlet.DispatcherServlet 547 - Completed initialization in 2 ms
2021-07-06 17:44:19,664 [http-nio-8888-exec-6] INFO  com.example.Aop.AopConfig 30 - 方法开始调用前
2021-07-06 17:44:19,706 [http-nio-8888-exec-6] INFO  com.zaxxer.hikari.HikariDataSource 110 - HikariPool-1 - Starting...
2021-07-06 17:44:19,809 [http-nio-8888-exec-6] INFO  com.zaxxer.hikari.HikariDataSource 123 - HikariPool-1 - Start completed.
2021-07-06 17:44:19,858 [http-nio-8888-exec-6] INFO  com.example.Aop.AopConfig 41 - 方法开始调用之后
2021-07-06 17:44:19,859 [http-nio-8888-exec-6] INFO  com.example.Aop.AopConfig 55 - Around
2021-07-06 17:53:52,235 [main] INFO  com.example.MybatisplusApplication 55 - Starting MybatisplusApplication using Java 1.8.0_131 on WINDOWS-210RL8L with PID 17080 (D:\ideaworkspec\mybatisplus\target\classes started by ADMIN in D:\ideaworkspec\mybatisplus)
2021-07-06 17:53:52,238 [main] INFO  com.example.MybatisplusApplication 659 - No active profile set, falling back to default profiles: default
2021-07-06 17:53:53,168 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate 262 - Multiple Spring Data modules found, entering strict repository configuration mode!
2021-07-06 17:53:53,170 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate 132 - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2021-07-06 17:53:53,192 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate 201 - Finished Spring Data repository scanning in 10 ms. Found 0 Redis repository interfaces.
2021-07-06 17:53:53,318 [main] WARN  o.m.s.mapper.ClassPathMapperScanner 44 - Skipping MapperFactoryBean with name 'userMapper' and 'com.example.mapper.UserMapper' mapperInterface. Bean already defined with the same name!
2021-07-06 17:53:53,318 [main] WARN  o.m.s.mapper.ClassPathMapperScanner 44 - No MyBatis mapper was found in '[com.example]' package. Please check your configuration.
2021-07-06 17:53:53,932 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer 108 - Tomcat initialized with port(s): 8888 (http)
2021-07-06 17:53:53,940 [main] INFO  o.a.coyote.http11.Http11NioProtocol 173 - Initializing ProtocolHandler ["http-nio-8888"]
2021-07-06 17:53:53,940 [main] INFO  o.a.catalina.core.StandardService 173 - Starting service [Tomcat]
2021-07-06 17:53:53,941 [main] INFO  o.a.catalina.core.StandardEngine 173 - Starting Servlet engine: [Apache Tomcat/9.0.48]
2021-07-06 17:53:54,056 [main] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] 173 - Initializing Spring embedded WebApplicationContext
2021-07-06 17:53:54,057 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext 290 - Root WebApplicationContext: initialization completed in 1776 ms
2021-07-06 17:53:56,387 [main] INFO  o.a.coyote.http11.Http11NioProtocol 173 - Starting ProtocolHandler ["http-nio-8888"]
2021-07-06 17:53:56,402 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer 220 - Tomcat started on port(s): 8888 (http) with context path ''
2021-07-06 17:53:56,528 [main] WARN  s.d.s.r.o.OperationImplicitParameterReader 170 - Unable to interpret the implicit parameter configuration with dataType: Long, dataTypeClass: class java.lang.Void
2021-07-06 17:53:56,553 [main] WARN  s.d.s.r.o.OperationImplicitParameterReader 170 - Unable to interpret the implicit parameter configuration with dataType: Integer, dataTypeClass: class java.lang.Void
2021-07-06 17:53:56,553 [main] WARN  s.d.s.r.o.OperationImplicitParameterReader 170 - Unable to interpret the implicit parameter configuration with dataType: Integer, dataTypeClass: class java.lang.Void
2021-07-06 17:53:56,557 [main] WARN  s.d.s.r.o.OperationImplicitParameterReader 170 - Unable to interpret the implicit parameter configuration with dataType: Long, dataTypeClass: class java.lang.Void
2021-07-06 17:53:56,569 [main] WARN  s.d.s.r.o.OperationImplicitParameterReader 170 - Unable to interpret the implicit parameter configuration with dataType: Long, dataTypeClass: class java.lang.Void
2021-07-06 17:53:56,570 [main] WARN  s.d.s.r.o.OperationImplicitParameterReader 170 - Unable to interpret the implicit parameter configuration with dataType: String, dataTypeClass: class java.lang.Void
2021-07-06 17:53:56,570 [main] WARN  s.d.s.r.o.OperationImplicitParameterReader 170 - Unable to interpret the implicit parameter configuration with dataType: Long, dataTypeClass: class java.lang.Void
2021-07-06 17:53:56,573 [main] WARN  s.d.s.r.o.OperationImplicitParameterReader 170 - Unable to interpret the implicit parameter configuration with dataType: Long, dataTypeClass: class java.lang.Void
2021-07-06 17:53:56,574 [main] WARN  s.d.s.r.o.OperationImplicitParameterReader 170 - Unable to interpret the implicit parameter configuration with dataType: String, dataTypeClass: class java.lang.Void
2021-07-06 17:53:56,574 [main] WARN  s.d.s.r.o.OperationImplicitParameterReader 170 - Unable to interpret the implicit parameter configuration with dataType: Long, dataTypeClass: class java.lang.Void
2021-07-06 17:53:56,594 [main] INFO  com.example.MybatisplusApplication 61 - Started MybatisplusApplication in 4.786 seconds (JVM running for 6.441)
2021-07-06 17:54:01,992 [http-nio-8888-exec-1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] 173 - Initializing Spring DispatcherServlet 'dispatcherServlet'
2021-07-06 17:54:01,992 [http-nio-8888-exec-1] INFO  o.s.web.servlet.DispatcherServlet 525 - Initializing Servlet 'dispatcherServlet'
2021-07-06 17:54:01,994 [http-nio-8888-exec-1] INFO  o.s.web.servlet.DispatcherServlet 547 - Completed initialization in 1 ms
2021-07-06 17:54:02,054 [http-nio-8888-exec-1] ERROR c.e.P.GlobalExceptionHandler 33 - 抛出自定义异常:[hhh],请求地址：[http://localhost:8888/user/findAll],请求参数：[{"pageNum":["1"],"pageSize":["10"]}]
2021-07-06 17:58:13,879 [main] INFO  com.example.MybatisplusApplication 55 - Starting MybatisplusApplication using Java 1.8.0_131 on WINDOWS-210RL8L with PID 23940 (D:\ideaworkspec\mybatisplus\target\classes started by ADMIN in D:\ideaworkspec\mybatisplus)
2021-07-06 17:58:13,881 [main] INFO  com.example.MybatisplusApplication 659 - No active profile set, falling back to default profiles: default
2021-07-06 17:58:14,794 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate 262 - Multiple Spring Data modules found, entering strict repository configuration mode!
2021-07-06 17:58:14,796 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate 132 - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2021-07-06 17:58:14,818 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate 201 - Finished Spring Data repository scanning in 10 ms. Found 0 Redis repository interfaces.
2021-07-06 17:58:14,927 [main] WARN  o.m.s.mapper.ClassPathMapperScanner 44 - Skipping MapperFactoryBean with name 'userMapper' and 'com.example.mapper.UserMapper' mapperInterface. Bean already defined with the same name!
2021-07-06 17:58:14,927 [main] WARN  o.m.s.mapper.ClassPathMapperScanner 44 - No MyBatis mapper was found in '[com.example]' package. Please check your configuration.
2021-07-06 17:58:15,486 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer 108 - Tomcat initialized with port(s): 8888 (http)
2021-07-06 17:58:15,493 [main] INFO  o.a.coyote.http11.Http11NioProtocol 173 - Initializing ProtocolHandler ["http-nio-8888"]
2021-07-06 17:58:15,494 [main] INFO  o.a.catalina.core.StandardService 173 - Starting service [Tomcat]
2021-07-06 17:58:15,494 [main] INFO  o.a.catalina.core.StandardEngine 173 - Starting Servlet engine: [Apache Tomcat/9.0.48]
2021-07-06 17:58:15,615 [main] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] 173 - Initializing Spring embedded WebApplicationContext
2021-07-06 17:58:15,615 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext 290 - Root WebApplicationContext: initialization completed in 1694 ms
2021-07-06 17:58:17,914 [main] INFO  o.a.coyote.http11.Http11NioProtocol 173 - Starting ProtocolHandler ["http-nio-8888"]
2021-07-06 17:58:17,930 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer 220 - Tomcat started on port(s): 8888 (http) with context path ''
2021-07-06 17:58:18,061 [main] WARN  s.d.s.r.o.OperationImplicitParameterReader 170 - Unable to interpret the implicit parameter configuration with dataType: Long, dataTypeClass: class java.lang.Void
2021-07-06 17:58:18,088 [main] WARN  s.d.s.r.o.OperationImplicitParameterReader 170 - Unable to interpret the implicit parameter configuration with dataType: Integer, dataTypeClass: class java.lang.Void
2021-07-06 17:58:18,088 [main] WARN  s.d.s.r.o.OperationImplicitParameterReader 170 - Unable to interpret the implicit parameter configuration with dataType: Integer, dataTypeClass: class java.lang.Void
2021-07-06 17:58:18,091 [main] WARN  s.d.s.r.o.OperationImplicitParameterReader 170 - Unable to interpret the implicit parameter configuration with dataType: Long, dataTypeClass: class java.lang.Void
2021-07-06 17:58:18,104 [main] WARN  s.d.s.r.o.OperationImplicitParameterReader 170 - Unable to interpret the implicit parameter configuration with dataType: Long, dataTypeClass: class java.lang.Void
2021-07-06 17:58:18,104 [main] WARN  s.d.s.r.o.OperationImplicitParameterReader 170 - Unable to interpret the implicit parameter configuration with dataType: String, dataTypeClass: class java.lang.Void
2021-07-06 17:58:18,105 [main] WARN  s.d.s.r.o.OperationImplicitParameterReader 170 - Unable to interpret the implicit parameter configuration with dataType: Long, dataTypeClass: class java.lang.Void
2021-07-06 17:58:18,109 [main] WARN  s.d.s.r.o.OperationImplicitParameterReader 170 - Unable to interpret the implicit parameter configuration with dataType: Long, dataTypeClass: class java.lang.Void
2021-07-06 17:58:18,110 [main] WARN  s.d.s.r.o.OperationImplicitParameterReader 170 - Unable to interpret the implicit parameter configuration with dataType: String, dataTypeClass: class java.lang.Void
2021-07-06 17:58:18,111 [main] WARN  s.d.s.r.o.OperationImplicitParameterReader 170 - Unable to interpret the implicit parameter configuration with dataType: Long, dataTypeClass: class java.lang.Void
2021-07-06 17:58:18,130 [main] INFO  com.example.MybatisplusApplication 61 - Started MybatisplusApplication in 4.759 seconds (JVM running for 5.949)
2021-07-06 17:58:28,318 [http-nio-8888-exec-1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] 173 - Initializing Spring DispatcherServlet 'dispatcherServlet'
